Constituency Name,Candidate surname,Candidate First Name,Result,Count Number,Non-Transferable,Occurred On Count,Required To Reach Quota,Required To Save Deposit,Transfers,Votes,Total Votes,Constituency Number,Candidate Id
Dublin Central,O'Leary,Sean,Excluded,4,0,3,0,1554,0,12,0,11,173
Dublin Central,O'Leary,Sean,Excluded,5,0,3,0,1554,0,12,0,11,173
Dublin Central,O'Leary,Sean,Excluded,6,0,3,0,1554,0,12,0,11,173
Dublin Central,O'Leary,Sean,Excluded,7,0,3,0,1554,0,12,0,11,173
Dublin Central,O'Leary,Sean,Excluded,8,0,3,0,1554,0,12,0,11,173
Dublin Central,O'Leary,Sean,Excluded,9,0,3,0,1554,0,12,0,11,173
Dublin Central,Ryan,Éilis,,1,0,0,5859,1144,0,429,429,11,174
Dublin Central,Ryan,Éilis,,2,0,0,5695,980,164,429,593,11,174
Dublin Central,Ryan,Éilis,,3,0,0,5671,956,24,429,617,11,174
Dublin Central,Ryan,Éilis,,4,0,0,5632,917,39,429,656,11,174
Dublin Central,Ryan,Éilis,,5,0,0,5626,911,6,429,662,11,174
Dublin Central,Ryan,Éilis,Excluded,6,0,6,0,911,-662,429,0,11,174
Dublin Central,Ryan,Éilis,Excluded,7,0,6,0,911,0,429,0,11,174
Dublin Central,Ryan,Éilis,Excluded,8,0,6,0,911,0,429,0,11,174
Dublin Central,Ryan,Éilis,Excluded,9,0,6,0,911,0,429,0,11,174
Dublin Central,Smyth,Ian Noel,,1,0,0,5705,990,0,583,583,11,175
Dublin Central,Smyth,Ian Noel,,2,0,0,5648,933,57,583,640,11,175
Dublin Central,Smyth,Ian Noel,,3,0,0,5558,843,90,583,730,11,175
Dublin Central,Smyth,Ian Noel,,4,0,0,5551,836,7,583,737,11,175
Dublin Central,Smyth,Ian Noel,,5,0,0,5551,836,0,583,737,11,175
Dublin Central,Smyth,Ian Noel,Excluded,6,0,6,0,836,-737,583,0,11,175
Dublin Central,Smyth,Ian Noel,Excluded,7,0,6,0,836,0,583,0,11,175
Dublin Central,Smyth,Ian Noel,Excluded,8,0,6,0,836,0,583,0,11,175
Dublin Central,Smyth,Ian Noel,Excluded,9,0,6,0,836,0,583,0,11,175
Dublin Central,Webster,Dolores,,1,0,0,6187,1472,0,101,101,11,176
Dublin Central,Webster,Dolores,,2,0,0,6135,1420,52,101,153,11,176
Dublin Central,Webster,Dolores,Excluded,3,0,3,0,1420,-153,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,4,0,3,0,1420,0,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,5,0,3,0,1420,0,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,6,0,3,0,1420,0,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,7,0,3,0,1420,0,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,8,0,3,0,1420,0,101,0,11,176
Dublin Central,Webster,Dolores,Excluded,9,0,3,0,1420,0,101,0,11,176
Dublin Fingal,Brady,Glenn,,1,0,0,10038,2108,0,536,536,14,173
Dublin Fingal,Brady,Glenn,,2,0,0,9906,1976,132,536,668,14,173
Dublin Fingal,Brady,Glenn,,3,0,0,9871,1941,35,536,703,14,173
Dublin Fingal,Brady,Glenn,Excluded,4,0,4,0,1941,-703,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,5,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,6,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,7,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,8,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,9,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,10,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,11,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Brady,Glenn,Excluded,12,0,4,0,1941,0,536,0,14,173
Dublin Fingal,Clifford-Lee,Lorraine,,1,0,0,7051,0,0,3523,3523,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,2,0,0,6906,0,145,3523,3668,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,3,0,0,6893,0,13,3523,3681,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,4,0,0,6842,0,51,3523,3732,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,5,0,0,6826,0,16,3523,3748,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,6,0,0,6733,0,93,3523,3841,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,7,0,0,6706,0,27,3523,3868,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,8,0,0,6554,0,152,3523,4020,14,174
Dublin Fingal,Clifford-Lee,Lorraine,,9,0,0,6299,0,255,3523,4275,14,174
Dublin Fingal,Clifford-Lee,Lorraine,Excluded,10,0,10,0,0,-4275,3523,0,14,174
Dublin Fingal,Clifford-Lee,Lorraine,Excluded,11,0,10,0,0,0,3523,0,14,174
Dublin Fingal,Clifford-Lee,Lorraine,Excluded,12,0,10,0,0,0,3523,0,14,174
Dublin Fingal,Farrell,Alan,,1,0,0,4361,0,0,6213,6213,14,175
Dublin Fingal,Farrell,Alan,,2,0,0,4296,0,65,6213,6278,14,175
Dublin Fingal,Farrell,Alan,,3,0,0,4291,0,5,6213,6283,14,175
Dublin Fingal,Farrell,Alan,,4,0,0,4262,0,29,6213,6312,14,175
Dublin Fingal,Farrell,Alan,,5,0,0,4245,0,17,6213,6329,14,175
Dublin Fingal,Farrell,Alan,,6,0,0,4189,0,56,6213,6385,14,175
Dublin Fingal,Farrell,Alan,,7,0,0,4168,0,21,6213,6406,14,175
Dublin Fingal,Farrell,Alan,,8,0,0,4082,0,86,6213,6492,14,175
Dublin Fingal,Farrell,Alan,,9,0,0,1842,0,2240,6213,8732,14,175
Dublin Fingal,Farrell,Alan,,10,0,0,820,0,1022,6213,9754,14,175
Dublin Fingal,Farrell,Alan,Elected,11,0,11,0,0,823,6213,10577,14,175
Dublin Fingal,Farrell,Alan,Elected,12,0,11,0,0,0,6213,10577,14,175
Dublin Fingal,Kelleher,Terry,,1,0,0,9900,1970,0,674,674,14,176
Dublin Fingal,Kelleher,Terry,,2,0,0,9183,1253,717,674,1391,14,176
Dublin Fingal,Kelleher,Terry,,3,0,0,9150,1220,33,674,1424,14,176
Dublin Fingal,Kelleher,Terry,,4,0,0,9061,1131,89,674,1513,14,176
Dublin Fingal,Kelleher,Terry,,5,0,0,8774,844,287,674,1800,14,176
Dublin Fingal,Kelleher,Terry,,6,0,0,8691,761,83,674,1883,14,176
Dublin Fingal,Kelleher,Terry,Excluded,7,0,7,0,761,-1883,674,0,14,176
Dublin Fingal,Kelleher,Terry,Excluded,8,0,7,0,761,0,674,0,14,176
Dublin Fingal,Kelleher,Terry,Excluded,9,0,7,0,761,0,674,0,14,176
Dublin Fingal,Kelleher,Terry,Excluded,10,0,7,0,761,0,674,0,14,176
Dublin Fingal,Kelleher,Terry,Excluded,11,0,7,0,761,0,674,0,14,176
Dublin Fingal,Kelleher,Terry,Excluded,12,0,7,0,761,0,674,0,14,176
Dublin Fingal,Mulligan,Dean,,1,0,0,8045,115,0,2529,2529,14,177
Dublin Fingal,Mulligan,Dean,,2,0,0,6874,0,1171,2529,3700,14,177
Dublin Fingal,Mulligan,Dean,,3,0,0,6812,0,62,2529,3762,14,177
Dublin Fingal,Mulligan,Dean,,4,0,0,6692,0,120,2529,3882,14,177
Dublin Fingal,Mulligan,Dean,,5,0,0,6589,0,103,2529,3985,14,177
Dublin Fingal,Mulligan,Dean,,6,0,0,6372,0,217,2529,4202,14,177
Dublin Fingal,Mulligan,Dean,,7,0,0,5595,0,777,2529,4979,14,177
Dublin Fingal,Mulligan,Dean,,8,0,0,4712,0,883,2529,5862,14,177
Dublin Fingal,Mulligan,Dean,,9,0,0,4602,0,110,2529,5972,14,177
Dublin Fingal,Mulligan,Dean,,10,0,0,4127,0,475,2529,6447,14,177
Dublin Fingal,Mulligan,Dean,,11,0,0,2486,0,1641,2529,8088,14,177
Dublin Fingal,Mulligan,Dean,,12,0,12,2422,0,64,2529,8152,14,177
Dublin Fingal,Mulville,Paul,,1,0,0,8368,438,0,2206,2206,14,178
Dublin Fingal,Mulville,Paul,,2,0,0,7946,16,422,2206,2628,14,178
Dublin Fingal,Mulville,Paul,,3,0,0,7918,0,28,2206,2656,14,178
Dublin Fingal,Mulville,Paul,,4,0,0,7845,0,73,2206,2729,14,178
Dublin Fingal,Mulville,Paul,,5,0,0,7770,0,75,2206,2804,14,178
Dublin Fingal,Mulville,Paul,,6,0,0,7695,0,75,2206,2879,14,178
Dublin Fingal,Mulville,Paul,,7,0,0,7348,0,347,2206,3226,14,178
Dublin Fingal,Mulville,Paul,Excluded,8,0,8,0,0,-3226,2206,0,14,178
Dublin Fingal,Mulville,Paul,Excluded,9,0,8,0,0,0,2206,0,14,178
Dublin Fingal,Mulville,Paul,Excluded,10,0,8,0,0,0,2206,0,14,178
Dublin Fingal,Mulville,Paul,Excluded,11,0,8,0,0,0,2206,0,14,178
Dublin Fingal,Mulville,Paul,Excluded,12,0,8,0,0,0,2206,0,14,178
Dublin Fingal,Murphy,Tony,,1,0,0,6952,0,0,3622,3622,14,179
Dublin Fingal,Murphy,Tony,,2,0,0,6439,0,513,3622,4135,14,179
Dublin Fingal,Murphy,Tony,,3,0,0,6391,0,48,3622,4183,14,179
Dublin Fingal,Murphy,Tony,,4,0,0,6312,0,79,3622,4262,14,179
Dublin Fingal,Murphy,Tony,,5,0,0,6227,0,85,3622,4347,14,179
Dublin Fingal,Murphy,Tony,,6,0,0,5806,0,421,3622,4768,14,179
Dublin Fingal,Murphy,Tony,,7,0,0,5654,0,152,3622,4920,14,179
Dublin Fingal,Murphy,Tony,,8,0,0,5441,0,213,3622,5133,14,179
Dublin Fingal,Murphy,Tony,,9,0,0,5228,0,213,3622,5346,14,179
Dublin Fingal,Murphy,Tony,,10,0,0,4736,0,492,3622,5838,14,179
Dublin Fingal,Murphy,Tony,Excluded,11,0,11,0,0,-5838,3622,0,14,179
Dublin Fingal,Murphy,Tony,Excluded,12,0,11,0,0,0,3622,0,14,179
Dublin Fingal,O'Brien,Darragh,,1,0,0,463,0,0,10111,10111,14,180
Dublin Fingal,O'Brien,Joe,,1,0,0,2174,0,0,8400,8400,14,181
Dublin Fingal,O'Brien,Darragh,,2,0,0,268,0,195,10111,10306,14,180
Dublin Fingal,O'Brien,Joe,,2,0,0,1507,0,667,8400,9067,14,181
Dublin Fingal,O'Brien,Darragh,,3,0,0,251,0,17,10111,10323,14,180
Dublin Fingal,O'Brien,Joe,,3,0,0,1470,0,37,8400,9104,14,181
Dublin Fingal,O'Brien,Darragh,,4,0,0,220,0,31,10111,10354,14,180
Dublin Fingal,O'Brien,Joe,,4,0,0,1393,0,77,8400,9181,14,181
Dublin Fingal,O'Brien,Darragh,,5,0,0,209,0,11,10111,10365,14,180
Dublin Fingal,O'Brien,Joe,,5,0,0,1285,0,108,8400,9289,14,181
Dublin Fingal,O'Brien,Darragh,,6,0,0,71,0,138,10111,10503,14,180
Dublin Fingal,O'Brien,Joe,,6,0,0,1146,0,139,8400,9428,14,181
Dublin Fingal,O'Brien,Darragh,,7,0,0,44,0,27,10111,10530,14,180
Dublin Fingal,O'Brien,Joe,,7,0,0,894,0,252,8400,9680,14,181
Dublin Fingal,O'Brien,Darragh,Elected,8,0,8,0,0,122,10111,10652,14,180
Dublin Fingal,O'Brien,Joe,Elected,8,0,8,0,0,1040,8400,10720,14,181
Dublin Fingal,O'Brien,Darragh,Elected,9,0,8,0,0,0,10111,10652,14,180
Dublin Fingal,O'Brien,Joe,Elected,9,0,8,0,0,0,8400,10720,14,181
Dublin Fingal,O'Brien,Darragh,Elected,10,0,8,0,0,0,10111,10652,14,180
Dublin Fingal,O'Brien,Joe,Elected,10,0,8,0,0,0,8400,10720,14,181
Dublin Fingal,O'Brien,Darragh,Elected,11,0,8,0,0,0,10111,10652,14,180
Dublin Fingal,O'Brien,Joe,Elected,11,0,8,0,0,0,8400,10720,14,181
Dublin Fingal,O'Brien,Darragh,Elected,12,0,8,0,0,0,10111,10652,14,180
Dublin Fingal,O'Brien,Joe,Elected,12,217,8,0,0,-146,8400,10574,14,181
Dublin Fingal,O'Doherty,Gemma,,1,0,0,9322,1392,0,1252,1252,14,182
Dublin Fingal,O'Doherty,Gemma,,2,0,0,9112,1182,210,1252,1462,14,182
Dublin Fingal,O'Doherty,Gemma,,3,0,0,9036,1106,76,1252,1538,14,182
Dublin Fingal,O'Doherty,Gemma,,4,0,0,9001,1071,35,1252,1573,14,182
Dublin Fingal,O'Doherty,Gemma,,5,0,0,8960,1030,41,1252,1614,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,6,0,6,0,1030,-1614,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,7,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,8,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,9,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,10,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,11,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Doherty,Gemma,Excluded,12,0,6,0,1030,0,1252,0,14,182
Dublin Fingal,O'Reilly,Louise,Elected,1,0,1,0,0,0,15792,15792,14,183
Dublin Fingal,O'Reilly,Louise,Elected,2,617,1,0,0,-5218,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,3,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,4,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,5,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,6,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,7,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,8,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,9,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,10,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,11,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,O'Reilly,Louise,Elected,12,617,1,0,0,0,15792,10574,14,183
Dublin Fingal,Reilly,James,,1,0,0,7294,0,0,3280,3280,14,184
Dublin Fingal,Reilly,James,,2,0,0,7227,0,67,3280,3347,14,184
Dublin Fingal,Reilly,James,,3,0,0,7208,0,19,3280,3366,14,184
Dublin Fingal,Reilly,James,,4,0,0,7197,0,11,3280,3377,14,184
Dublin Fingal,Reilly,James,,5,0,0,7171,0,26,3280,3403,14,184
Dublin Fingal,Reilly,James,,6,0,0,7141,0,30,3280,3433,14,184
Dublin Fingal,Reilly,James,,7,0,0,7124,0,17,3280,3450,14,184
Dublin Fingal,Reilly,James,,8,0,0,7071,0,53,3280,3503,14,184
Dublin Fingal,Reilly,James,Excluded,9,0,9,0,0,-3503,3280,0,14,184
Dublin Fingal,Reilly,James,Excluded,10,0,9,0,0,0,3280,0,14,184
Dublin Fingal,Reilly,James,Excluded,11,0,9,0,0,0,3280,0,14,184
Dublin Fingal,Reilly,James,Excluded,12,0,9,0,0,0,3280,0,14,184
Dublin Fingal,Smith,Alistair,,1,0,0,10531,2601,0,43,43,14,185
Dublin Fingal,Smith,Duncan,,1,0,0,6061,0,0,4513,4513,14,187
Dublin Fingal,Smith,Alistair,,2,0,0,10477,2547,54,43,97,14,185
Dublin Fingal,Smith,Duncan,,2,0,0,5676,0,385,4513,4898,14,187
Dublin Fingal,Smith,Alistair,Excluded,3,0,3,0,2547,-97,43,0,14,185
Dublin Fingal,Smith,Duncan,,3,0,0,5638,0,38,4513,4936,14,187
Dublin Fingal,Smith,Alistair,Excluded,4,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,4,0,0,5586,0,52,4513,4988,14,187
Dublin Fingal,Smith,Alistair,Excluded,5,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,5,0,0,5522,0,64,4513,5052,14,187
Dublin Fingal,Smith,Alistair,Excluded,6,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,6,0,0,5436,0,86,4513,5138,14,187
Dublin Fingal,Smith,Alistair,Excluded,7,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,7,0,0,5352,0,84,4513,5222,14,187
Dublin Fingal,Smith,Alistair,Excluded,8,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,8,0,0,4883,0,469,4513,5691,14,187
Dublin Fingal,Smith,Alistair,Excluded,9,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,9,0,0,4448,0,435,4513,6126,14,187
Dublin Fingal,Smith,Alistair,Excluded,10,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,10,0,0,3439,0,1009,4513,7135,14,187
Dublin Fingal,Smith,Alistair,Excluded,11,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,,11,0,0,2316,0,1123,4513,8258,14,187
Dublin Fingal,Smith,Alistair,Excluded,12,0,3,0,2547,0,43,0,14,185
Dublin Fingal,Smith,Duncan,Elected,12,0,12,2234,0,82,4513,8340,14,187
Dublin Fingal,Sweetman,Sandra,,1,0,0,10315,2385,0,259,259,14,188
Dublin Fingal,Sweetman,Sandra,,2,0,0,10198,2268,117,259,376,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,3,0,3,0,2268,-376,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,4,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,5,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,6,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,7,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,8,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,9,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,10,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,11,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Sweetman,Sandra,Excluded,12,0,3,0,2268,0,259,0,14,188
Dublin Fingal,Uwhumiakpor,Oghenetano John,,1,0,0,10087,2157,0,487,487,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,,2,0,0,9729,1799,358,487,845,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,,3,0,0,9699,1769,30,487,875,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,,4,0,0,9679,1749,20,487,895,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,5,0,5,0,1749,-895,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,6,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,7,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,8,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,9,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,10,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,11,0,5,0,1749,0,487,0,14,189
Dublin Fingal,Uwhumiakpor,Oghenetano John,Excluded,12,0,5,0,1749,0,487,0,14,189
Dublin Mid West,Casserly,Vicki,,1,0,0,5590,0,0,3501,3501,643,190
Dublin Mid West,Casserly,Vicki,,2,0,0,5573,0,17,3501,3518,643,190
Dublin Mid West,Casserly,Vicki,,3,0,0,5562,0,11,3501,3529,643,190
Dublin Mid West,Casserly,Vicki,,4,0,0,5509,0,53,3501,3582,643,190
Dublin Mid West,Casserly,Vicki,,5,0,0,5475,0,34,3501,3616,643,190
Dublin Mid West,Casserly,Vicki,,6,0,0,5256,0,219,3501,3835,643,190
Dublin Mid West,Casserly,Vicki,,7,0,0,4883,0,373,3501,4208,643,190
Dublin Mid West,Casserly,Vicki,Excluded,8,0,8,0,0,-4208,3501,0,643,190
Dublin Mid West,Casserly,Vicki,Excluded,9,0,8,0,0,0,3501,0,643,190
Dublin Mid West,Curran,John,,1,0,0,4160,0,0,4931,4931,643,191
Dublin Mid West,Curran,John,,2,0,0,4111,0,49,4931,4980,643,191
Dublin Mid West,Curran,John,,3,0,0,4094,0,17,4931,4997,643,191
Dublin Mid West,Curran,John,,4,0,0,3642,0,452,4931,5449,643,191
Dublin Mid West,Curran,John,,5,0,0,3536,0,106,4931,5555,643,191
Dublin Mid West,Curran,John,,6,0,0,3387,0,149,4931,5704,643,191
Dublin Mid West,Curran,John,,7,0,0,3042,0,345,4931,6049,643,191
Dublin Mid West,Curran,John,,8,0,0,2637,0,405,4931,6454,643,191
Dublin Mid West,Curran,John,,9,0,9,1708,0,929,4931,7383,643,191
Dublin Mid West,Gardiner,David,,1,0,0,8639,1821,0,452,452,643,192
Dublin Mid West,Gardiner,David,,2,0,0,8625,1807,14,452,466,643,192
Dublin Mid West,Gardiner,David,,3,0,0,8588,1770,37,452,503,643,192
Dublin Mid West,Gardiner,David,Excluded,4,0,4,0,1770,-503,452,0,643,192
Dublin Mid West,Gardiner,David,Excluded,5,0,4,0,1770,0,452,0,643,192
Dublin Mid West,Gardiner,David,Excluded,6,0,4,0,1770,0,452,0,643,192
Dublin Mid West,Gardiner,David,Excluded,7,0,4,0,1770,0,452,0,643,192
Dublin Mid West,Gardiner,David,Excluded,8,0,4,0,1770,0,452,0,643,192
Dublin Mid West,Gardiner,David,Excluded,9,0,4,0,1770,0,452,0,643,192
Dublin Mid West,Gogarty,Paul Nicholas,,1,0,0,6141,0,0,2950,2950,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,2,0,0,6097,0,44,2950,2994,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,3,0,0,6042,0,55,2950,3049,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,4,0,0,5905,0,137,2950,3186,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,5,0,0,5664,0,241,2950,3427,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,6,0,0,5307,0,357,2950,3784,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,7,0,0,4255,0,1052,2950,4836,643,193
Dublin Mid West,Gogarty,Paul Nicholas,,8,0,0,3679,0,576,2950,5412,643,193
Dublin Mid West,Gogarty,Paul Nicholas,Excluded,9,0,9,0,0,-5412,2950,0,643,193
Dublin Mid West,Higgins,Emer,,1,0,0,4604,0,0,4487,4487,643,194
Dublin Mid West,Higgins,Emer,,2,0,0,4577,0,27,4487,4514,643,194
Dublin Mid West,Higgins,Emer,,3,0,0,4565,0,12,4487,4526,643,194
Dublin Mid West,Higgins,Emer,,4,0,0,4520,0,45,4487,4571,643,194
Dublin Mid West,Higgins,Emer,,5,0,0,4440,0,80,4487,4651,643,194
Dublin Mid West,Higgins,Emer,,6,0,0,4212,0,228,4487,4879,643,194
Dublin Mid West,Higgins,Emer,,7,0,0,3721,0,491,4487,5370,643,194
Dublin Mid West,Higgins,Emer,,8,0,0,861,0,2860,4487,8230,643,194
Dublin Mid West,Higgins,Emer,Elected,9,0,9,0,0,1505,4487,9735,643,194
Dublin Mid West,Kavanagh,Peter,,1,0,0,6306,0,0,2785,2785,643,195
Dublin Mid West,Kavanagh,Peter,,2,0,0,6236,0,70,2785,2855,643,195
Dublin Mid West,Kavanagh,Peter,,3,0,0,6167,0,69,2785,2924,643,195
Dublin Mid West,Kavanagh,Peter,,4,0,0,6060,0,107,2785,3031,643,195
Dublin Mid West,Kavanagh,Peter,,5,0,0,5862,0,198,2785,3229,643,195
Dublin Mid West,Kavanagh,Peter,,6,0,0,5422,0,440,2785,3669,643,195
Dublin Mid West,Kavanagh,Peter,Excluded,7,0,7,0,0,-3669,2785,0,643,195
Dublin Mid West,Kavanagh,Peter,Excluded,8,0,7,0,0,0,2785,0,643,195
Dublin Mid West,Kavanagh,Peter,Excluded,9,0,7,0,0,0,2785,0,643,195
Dublin Mid West,Kenny,Gino,,1,0,0,5519,0,0,3572,3572,643,196
Dublin Mid West,Kenny,Gino,,2,0,0,5272,0,247,3572,3819,643,196
Dublin Mid West,Kenny,Gino,,3,0,0,4863,0,409,3572,4228,643,196
Dublin Mid West,Kenny,Gino,,4,0,0,4675,0,188,3572,4416,643,196
Dublin Mid West,Kenny,Gino,,5,0,0,4220,0,455,3572,4871,643,196
Dublin Mid West,Kenny,Gino,,6,0,0,3976,0,244,3572,5115,643,196
Dublin Mid West,Kenny,Gino,,7,0,0,2938,0,1038,3572,6153,643,196
Dublin Mid West,Kenny,Gino,,8,0,0,2789,0,149,3572,6302,643,196
Dublin Mid West,Kenny,Gino,Elected,9,0,9,1002,0,1787,3572,8089,643,196
Dublin Mid West,Mc Clean,Caitríona,,1,0,0,8424,1606,0,667,667,643,197
Dublin Mid West,Mc Clean,Caitríona,,2,0,0,8417,1599,7,667,674,643,197
Dublin Mid West,Mc Clean,Caitríona,,3,0,0,8414,1596,3,667,677,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,4,0,4,0,1596,-677,667,0,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,5,0,4,0,1596,0,667,0,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,6,0,4,0,1596,0,667,0,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,7,0,4,0,1596,0,667,0,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,8,0,4,0,1596,0,667,0,643,197
Dublin Mid West,Mc Clean,Caitríona,Excluded,9,0,4,0,1596,0,667,0,643,197
Dublin Mid West,Ó Broin,Eoin,Elected,1,0,1,0,0,0,11842,11842,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,2,69,1,0,0,-2751,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,3,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,4,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,5,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,6,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,7,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,8,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Ó Broin,Eoin,Elected,9,69,1,0,0,0,11842,9091,643,198
Dublin Mid West,Timmons,Francis,,1,0,0,7988,1170,0,1103,1103,643,199
Dublin Mid West,Timmons,Francis,,2,0,0,7931,1113,57,1103,1160,643,199
Dublin Mid West,Timmons,Francis,,3,0,0,7853,1035,78,1103,1238,643,199
Dublin Mid West,Timmons,Francis,,4,0,0,7792,974,61,1103,1299,643,199
Dublin Mid West,Timmons,Francis,Excluded,5,0,5,0,974,-1299,1103,0,643,199
Dublin Mid West,Timmons,Francis,Excluded,6,0,5,0,974,0,1103,0,643,199
Dublin Mid West,Timmons,Francis,Excluded,7,0,5,0,974,0,1103,0,643,199
Dublin Mid West,Timmons,Francis,Excluded,8,0,5,0,974,0,1103,0,643,199
Dublin Mid West,Timmons,Francis,Excluded,9,0,5,0,974,0,1103,0,643,199
